txn_id,user_id,merchant,category,amount,status,wallet_type,timestamp,date,city,kyc_status
TXN00026140,U0664,Zomato,Food,2869.12,SUCCESS,SafePay,2023-03-06 10:22:00,2023-03-06,Mumbai,VERIFIED
TXN00026155,U0303,Zomato,Entertainment,29143.43,SUCCESS,SafePay,2023-03-14 19:36:30,2023-03-14,Ranchi,VERIFIED
TXN00026172,U0583,Flipkart,Food,23183.03,SUCCESS,PayWallet,2023-03-23 19:14:45,2023-03-23,Bangalore,VERIFIED
TXN00026185,U0043,BookMyShow,Transport,19660.88,SUCCESS,SafePay,2023-03-07 16:14:44,2023-03-07,Ranchi,PENDING
TXN00026197,U0211,BigBasket,Shopping,18816.81,SUCCESS,PayWallet,2023-03-22 15:25:46,2023-03-22,Mumbai,REJECTED
TXN00026206,U0806,BigBasket,Transfer,25792.01,SUCCESS,QuickPay,2023-03-17 03:45:04,2023-03-17,Jaipur,REJECTED
TXN00026217,U0574,IRCTC,Entertainment,5445.98,SUCCESS,QuickPay,2023-03-11 05:13:28,2023-03-11,Ahmedabad,PENDING
TXN00026226,U0288,Paytm,Transfer,44409.53,FAILED,SafePay,2023-03-11 11:05:33,2023-03-11,Chennai,PENDING
TXN00026246,U0999,Spotify,Grocery,13797.04,SUCCESS,PayWallet,2023-03-01 19:35:56,2023-03-01,Jaipur,REJECTED
TXN00026250,U0261,PhonePe,Transport,29293.87,SUCCESS,PayWallet,2023-03-02 15:56:29,2023-03-02,Ahmedabad,REJECTED
TXN00026279,U0580,Ola,Food,16750.67,SUCCESS,SafePay,2023-03-17 22:44:23,2023-03-17,Mumbai,PENDING
TXN00026282,U0180,PhonePe,Food,3349.71,SUCCESS,FastCash,2023-03-19 00:11:16,2023-03-19,Pune,PENDING
TXN00026304,U0769,BookMyShow,Grocery,37801.73,SUCCESS,EasyWallet,2023-03-19 10:11:33,2023-03-19,Jaipur,PENDING
TXN00026316,U0092,Swiggy,Transfer,14127.16,SUCCESS,FastCash,2023-03-03 16:03:30,2023-03-03,Chennai,PENDING
TXN00026324,U0586,GooglePay,Entertainment,43813.73,PENDING,EasyWallet,2023-03-14 12:56:35,2023-03-14,Mumbai,VERIFIED
TXN00026341,U0688,Zomato,Entertainment,18922.81,SUCCESS,EasyWallet,2023-03-24 07:13:42,2023-03-24,Bangalore,PENDING
TXN00026356,U0766,Ola,Utilities,11178.34,SUCCESS,EasyWallet,2023-03-25 07:34:55,2023-03-25,Bangalore,VERIFIED
TXN00026357,U0938,Netflix,Utilities,43893.52,SUCCESS,FastCash,2023-03-26 19:48:36,2023-03-26,Bangalore,REJECTED
TXN00026359,U0812,Netflix,Shopping,46009.91,SUCCESS,QuickPay,2023-03-20 23:36:37,2023-03-20,Mumbai,VERIFIED
TXN00026375,U0254,Ola,Travel,7831.74,SUCCESS,QuickPay,2023-03-08 17:10:02,2023-03-08,Delhi,PENDING
TXN00026392,U0149,PhonePe,Transfer,13083.7,SUCCESS,FastCash,2023-03-13 23:53:27,2023-03-13,Bangalore,VERIFIED
TXN00026395,U0238,IRCTC,Transport,27485.58,SUCCESS,EasyWallet,2023-03-15 08:29:01,2023-03-15,Kolkata,REJECTED
TXN00026408,U0170,BookMyShow,Utilities,35541.59,SUCCESS,SafePay,2023-03-26 12:25:18,2023-03-26,Delhi,PENDING
TXN00026411,U0331,MakeMyTrip,Entertainment,42840.54,REFUNDED,SafePay,2023-03-06 11:12:18,2023-03-06,Ranchi,PENDING
TXN00026412,U0322,Amazon,Entertainment,27049.02,REFUNDED,EasyWallet,2023-03-08 11:35:18,2023-03-08,Ahmedabad,REJECTED
TXN00026414,U0970,IRCTC,Transport,35179.23,FAILED,QuickPay,2023-03-15 22:13:21,2023-03-15,Ranchi,VERIFIED
TXN00026428,U0889,Amazon,Transport,41220.27,SUCCESS,EasyWallet,2023-03-29 05:10:31,2023-03-29,Chennai,VERIFIED
TXN00026430,U0233,Paytm,Transport,5341.64,PENDING,FastCash,2023-03-14 00:24:59,2023-03-14,Jaipur,REJECTED
TXN00026431,U0782,BookMyShow,Shopping,36255.01,SUCCESS,QuickPay,2023-03-31 01:29:19,2023-03-31,Chennai,REJECTED
TXN00026435,U0902,Flipkart,Food,29256.31,SUCCESS,FastCash,2023-03-26 20:27:17,2023-03-26,Mumbai,REJECTED
TXN00026439,U0286,Paytm,Food,44591.47,SUCCESS,QuickPay,2023-03-21 13:45:41,2023-03-21,Kolkata,PENDING
TXN00026472,U0889,Zomato,Entertainment,25530.56,SUCCESS,QuickPay,2023-03-20 21:56:07,2023-03-20,Chennai,VERIFIED
TXN00026473,U0600,Ola,Travel,7553.84,SUCCESS,EasyWallet,2023-03-28 15:27:38,2023-03-28,Bangalore,REJECTED
TXN00026474,U0385,Swiggy,Transfer,23530.17,PENDING,QuickPay,2023-03-12 01:24:52,2023-03-12,Mumbai,PENDING
TXN00026477,U0057,BookMyShow,Food,42652.55,SUCCESS,PayWallet,2023-03-24 04:27:54,2023-03-24,Bangalore,PENDING
TXN00026482,U0167,MakeMyTrip,Utilities,32137.52,SUCCESS,SafePay,2023-03-29 05:16:00,2023-03-29,Kolkata,REJECTED
TXN00026520,U0942,Amazon,Entertainment,27299.73,SUCCESS,FastCash,2023-03-28 11:44:38,2023-03-28,Ranchi,PENDING
TXN00026528,U0006,Amazon,Entertainment,1376.35,PENDING,SafePay,2023-03-09 14:49:27,2023-03-09,Hyderabad,REJECTED
TXN00026533,U0757,Uber,Food,17068.19,PENDING,FastCash,2023-03-02 07:35:14,2023-03-02,Jaipur,VERIFIED
TXN00026542,U0962,BookMyShow,Shopping,26304.2,PENDING,SafePay,2023-03-17 16:24:53,2023-03-17,Jaipur,VERIFIED
TXN00026561,U0165,Spotify,Shopping,35932.38,REFUNDED,EasyWallet,2023-03-29 05:37:53,2023-03-29,Ahmedabad,REJECTED
TXN00026579,U0484,PhonePe,Food,20857.97,FAILED,PayWallet,2023-03-23 13:54:20,2023-03-23,Delhi,REJECTED
TXN00026590,U0660,Paytm,Shopping,20513.1,SUCCESS,QuickPay,2023-03-13 07:38:57,2023-03-13,Jaipur,REJECTED
TXN00026595,U0821,IRCTC,Utilities,36264.61,PENDING,EasyWallet,2023-03-03 02:46:32,2023-03-03,Delhi,VERIFIED
TXN00026611,U0623,Ola,Transport,6104.2,FAILED,PayWallet,2023-03-24 03:01:06,2023-03-24,Delhi,VERIFIED
TXN00026612,U0857,Zomato,Travel,2774.47,SUCCESS,EasyWallet,2023-03-17 13:29:43,2023-03-17,Pune,VERIFIED
TXN00026625,U0906,BookMyShow,Shopping,40437.66,SUCCESS,FastCash,2023-03-22 19:26:57,2023-03-22,Hyderabad,REJECTED
TXN00026626,U0855,Amazon,Grocery,21200.69,REFUNDED,EasyWallet,2023-03-30 04:57:25,2023-03-30,Mumbai,VERIFIED
TXN00026654,U0121,Paytm,Entertainment,43786.19,SUCCESS,QuickPay,2023-03-08 16:31:09,2023-03-08,Mumbai,REJECTED
TXN00026668,U0762,Ola,Entertainment,46051.91,SUCCESS,QuickPay,2023-03-30 21:54:13,2023-03-30,Ahmedabad,VERIFIED
TXN00026672,U0808,Paytm,Transfer,20540.1,FAILED,FastCash,2023-03-31 02:26:09,2023-03-31,Ahmedabad,REJECTED
TXN00026692,U0290,Flipkart,Entertainment,24340.56,SUCCESS,EasyWallet,2023-03-25 02:39:21,2023-03-25,Kolkata,VERIFIED
TXN00026698,U0662,Swiggy,Entertainment,10818.63,SUCCESS,SafePay,2023-03-02 08:03:23,2023-03-02,Delhi,REJECTED
TXN00026699,U0639,BookMyShow,Transport,351.35,SUCCESS,FastCash,2023-03-27 21:58:19,2023-03-27,Chennai,REJECTED
TXN00026717,U0960,IRCTC,Transport,11649.39,SUCCESS,SafePay,2023-03-04 04:49:51,2023-03-04,Bangalore,VERIFIED
TXN00026728,U0304,Netflix,Shopping,3260.61,SUCCESS,QuickPay,2023-03-04 15:01:12,2023-03-04,Ranchi,VERIFIED
TXN00026748,U0635,BookMyShow,Travel,14365.38,SUCCESS,QuickPay,2023-03-01 15:17:37,2023-03-01,Bangalore,VERIFIED
TXN00026759,U0191,Paytm,Transfer,2680.6,FAILED,EasyWallet,2023-03-08 02:47:10,2023-03-08,Pune,VERIFIED
TXN00026800,U0867,Spotify,Transfer,18493.47,SUCCESS,PayWallet,2023-03-28 11:12:01,2023-03-28,Delhi,REJECTED
TXN00026826,U0127,BigBasket,Travel,46554.8,SUCCESS,PayWallet,2023-03-08 01:39:34,2023-03-08,Pune,VERIFIED
TXN00026833,U0728,IRCTC,Entertainment,12652.28,SUCCESS,PayWallet,2023-03-27 23:38:54,2023-03-27,Hyderabad,VERIFIED
TXN00026839,U0386,Paytm,Shopping,49636.65,PENDING,SafePay,2023-03-04 22:57:09,2023-03-04,Pune,REJECTED
TXN00026843,U0139,Swiggy,Grocery,13436.67,SUCCESS,FastCash,2023-03-08 22:46:17,2023-03-08,Ahmedabad,VERIFIED
TXN00026856,U0273,Swiggy,Entertainment,26277.07,SUCCESS,PayWallet,2023-03-30 21:32:43,2023-03-30,Pune,REJECTED
TXN00026887,U0932,Paytm,Grocery,29145.25,PENDING,EasyWallet,2023-03-05 15:38:20,2023-03-05,Mumbai,VERIFIED
TXN00026888,U0433,PhonePe,Transfer,20177.94,SUCCESS,EasyWallet,2023-03-07 21:23:10,2023-03-07,Ranchi,PENDING
TXN00026922,U0957,BigBasket,Shopping,217.64,PENDING,FastCash,2023-03-22 06:49:46,2023-03-22,Pune,VERIFIED
TXN00026925,U0978,Paytm,Transport,9313.61,SUCCESS,EasyWallet,2023-03-02 21:22:27,2023-03-02,Kolkata,PENDING
TXN00026927,U0831,Paytm,Entertainment,30997.74,SUCCESS,FastCash,2023-03-09 04:50:32,2023-03-09,Pune,PENDING
TXN00026931,U0977,Flipkart,Entertainment,11586.75,SUCCESS,EasyWallet,2023-03-30 04:40:23,2023-03-30,Pune,REJECTED
TXN00026935,U0379,Flipkart,Utilities,37774.27,SUCCESS,QuickPay,2023-03-29 11:56:08,2023-03-29,Mumbai,REJECTED
TXN00026960,U0921,Amazon,Transport,28842.27,SUCCESS,QuickPay,2023-03-09 12:35:55,2023-03-09,Bangalore,PENDING
TXN00026966,U0653,MakeMyTrip,Grocery,39765.4,SUCCESS,PayWallet,2023-03-23 10:23:09,2023-03-23,Ahmedabad,VERIFIED
TXN00026969,U0102,Flipkart,Transport,25013.49,PENDING,FastCash,2023-03-08 00:47:39,2023-03-08,Bangalore,REJECTED
TXN00026970,U0487,BookMyShow,Transfer,12809.57,SUCCESS,EasyWallet,2023-03-10 00:39:44,2023-03-10,Mumbai,VERIFIED
TXN00026991,U0740,IRCTC,Food,46779.28,SUCCESS,PayWallet,2023-03-29 07:19:54,2023-03-29,Delhi,PENDING
TXN00027003,U0176,Paytm,Shopping,3819.33,SUCCESS,PayWallet,2023-03-13 08:41:55,2023-03-13,Bangalore,VERIFIED
TXN00027019,U0314,Flipkart,Food,31592.09,FAILED,QuickPay,2023-03-29 10:21:45,2023-03-29,Ahmedabad,VERIFIED
TXN00027046,U0398,GooglePay,Grocery,32156.72,SUCCESS,SafePay,2023-03-26 10:08:44,2023-03-26,Hyderabad,VERIFIED
TXN00027082,U0685,Ola,Entertainment,37565.74,REFUNDED,PayWallet,2023-03-19 06:17:30,2023-03-19,Hyderabad,REJECTED
TXN00027108,U0989,Amazon,Entertainment,18888.08,SUCCESS,SafePay,2023-03-05 19:19:10,2023-03-05,Chennai,VERIFIED
TXN00027110,U0496,Amazon,Utilities,49683.67,SUCCESS,FastCash,2023-03-07 02:46:23,2023-03-07,Ahmedabad,VERIFIED
TXN00027118,U0672,IRCTC,Transfer,15615.72,FAILED,SafePay,2023-03-06 01:43:59,2023-03-06,Hyderabad,VERIFIED
TXN00027122,U0769,Flipkart,Entertainment,65.71,SUCCESS,EasyWallet,2023-03-10 14:30:09,2023-03-10,Jaipur,PENDING
TXN00027130,U0688,Swiggy,Transfer,15701.82,FAILED,SafePay,2023-03-22 04:03:55,2023-03-22,Bangalore,PENDING
TXN00027133,U0160,Flipkart,Food,20687.95,SUCCESS,EasyWallet,2023-03-19 21:55:25,2023-03-19,Ahmedabad,REJECTED
TXN00027134,U0095,Zomato,Grocery,26556.11,SUCCESS,FastCash,2023-03-22 01:32:14,2023-03-22,Chennai,PENDING
TXN00027153,U0466,Paytm,Entertainment,36627.03,PENDING,EasyWallet,2023-03-20 19:09:13,2023-03-20,Bangalore,PENDING
TXN00027155,U0672,Paytm,Shopping,3772.46,FAILED,QuickPay,2023-03-02 10:53:47,2023-03-02,Hyderabad,VERIFIED
TXN00027156,U0719,Uber,Grocery,40680.23,SUCCESS,SafePay,2023-03-27 23:17:45,2023-03-27,Delhi,VERIFIED
TXN00027175,U0919,Flipkart,Transfer,3373.53,SUCCESS,FastCash,2023-03-19 01:09:22,2023-03-19,Chennai,VERIFIED
TXN00027191,U0541,Zomato,Travel,12336.6,SUCCESS,FastCash,2023-03-29 00:29:39,2023-03-29,Ahmedabad,REJECTED
TXN00027218,U0801,Uber,Shopping,3418.65,PENDING,EasyWallet,2023-03-26 10:40:39,2023-03-26,Kolkata,PENDING
TXN00027232,U0237,Zomato,Entertainment,46138.63,SUCCESS,EasyWallet,2023-03-04 15:37:55,2023-03-04,Ahmedabad,REJECTED
TXN00027252,U0537,Netflix,Transport,15227.9,SUCCESS,SafePay,2023-03-30 14:13:27,2023-03-30,Pune,REJECTED
TXN00027314,U0490,BookMyShow,Entertainment,13609.73,REFUNDED,FastCash,2023-03-29 07:34:42,2023-03-29,Delhi,VERIFIED
TXN00027329,U0665,Swiggy,Food,40591.01,FAILED,PayWallet,2023-03-29 11:58:56,2023-03-29,Kolkata,REJECTED
TXN00027340,U0486,Flipkart,Utilities,20657.1,SUCCESS,SafePay,2023-03-23 21:57:51,2023-03-23,Pune,PENDING
TXN00027357,U0419,Netflix,Transfer,14853.35,FAILED,PayWallet,2023-03-02 11:41:56,2023-03-02,Chennai,VERIFIED
TXN00027376,U0947,Zomato,Shopping,44491.14,SUCCESS,QuickPay,2023-03-16 12:21:36,2023-03-16,Bangalore,REJECTED
TXN00027383,U0972,Uber,Utilities,22845.5,PENDING,PayWallet,2023-03-04 23:06:57,2023-03-04,Kolkata,REJECTED
TXN00027393,U0206,Flipkart,Entertainment,48855.56,PENDING,QuickPay,2023-03-07 17:54:49,2023-03-07,Hyderabad,PENDING
TXN00027425,U0386,IRCTC,Utilities,22358.27,SUCCESS,QuickPay,2023-03-05 14:57:03,2023-03-05,Pune,REJECTED
TXN00027458,U0657,PhonePe,Transfer,11772.1,SUCCESS,QuickPay,2023-03-02 22:36:55,2023-03-02,Pune,REJECTED
TXN00027464,U0930,Spotify,Travel,16426.82,REFUNDED,SafePay,2023-03-29 01:09:36,2023-03-29,Ranchi,VERIFIED
TXN00027469,U0039,GooglePay,Food,21934.02,SUCCESS,FastCash,2023-03-20 12:50:09,2023-03-20,Chennai,PENDING
TXN00027473,U0880,Paytm,Transport,41949.31,SUCCESS,PayWallet,2023-03-05 17:37:27,2023-03-05,Bangalore,PENDING
TXN00027488,U0506,Spotify,Food,48658.59,SUCCESS,QuickPay,2023-03-14 00:03:05,2023-03-14,Chennai,VERIFIED
TXN00027502,U0765,Spotify,Transfer,12933.42,SUCCESS,SafePay,2023-03-25 19:38:50,2023-03-25,Delhi,PENDING
TXN00027525,U0182,PhonePe,Transfer,6234.93,SUCCESS,SafePay,2023-03-29 16:01:54,2023-03-29,Kolkata,REJECTED
TXN00027526,U0097,Netflix,Travel,43025.01,SUCCESS,EasyWallet,2023-03-22 23:47:45,2023-03-22,Ahmedabad,PENDING
TXN00027538,U0087,Ola,Food,10802.61,SUCCESS,PayWallet,2023-03-26 06:47:30,2023-03-26,Pune,REJECTED
TXN00027542,U0760,Spotify,Transport,952.6,SUCCESS,PayWallet,2023-03-26 14:25:54,2023-03-26,Chennai,VERIFIED
TXN00027544,U0608,GooglePay,Grocery,47095.81,SUCCESS,FastCash,2023-03-26 14:03:51,2023-03-26,Bangalore,PENDING
TXN00027559,U0479,Netflix,Travel,12991.35,SUCCESS,PayWallet,2023-03-23 07:37:18,2023-03-23,Ranchi,PENDING
TXN00027573,U0540,Ola,Food,4122.52,SUCCESS,EasyWallet,2023-03-01 14:00:31,2023-03-01,Delhi,PENDING
TXN00027576,U0401,IRCTC,Entertainment,11151.01,SUCCESS,FastCash,2023-03-15 11:46:43,2023-03-15,Mumbai,VERIFIED
TXN00027598,U0804,Spotify,Utilities,44199.99,SUCCESS,QuickPay,2023-03-12 23:46:02,2023-03-12,Hyderabad,REJECTED
TXN00027607,U0296,BookMyShow,Grocery,13182.34,FAILED,SafePay,2023-03-03 03:17:53,2023-03-03,Jaipur,VERIFIED
TXN00027650,U0617,Spotify,Entertainment,49725.11,SUCCESS,QuickPay,2023-03-06 07:36:50,2023-03-06,Kolkata,REJECTED
TXN00027651,U0672,MakeMyTrip,Transport,33464.53,SUCCESS,FastCash,2023-03-20 05:38:15,2023-03-20,Hyderabad,VERIFIED
TXN00027653,U0478,Uber,Grocery,2205.98,SUCCESS,PayWallet,2023-03-08 09:27:34,2023-03-08,Ahmedabad,VERIFIED
TXN00027657,U0685,PhonePe,Shopping,15482.94,SUCCESS,EasyWallet,2023-03-11 21:01:09,2023-03-11,Hyderabad,REJECTED
TXN00027711,U0076,Ola,Utilities,33832.23,SUCCESS,SafePay,2023-03-06 00:59:05,2023-03-06,Mumbai,REJECTED
TXN00027717,U0759,Zomato,Utilities,688.46,FAILED,EasyWallet,2023-03-16 12:16:58,2023-03-16,Mumbai,REJECTED
TXN00027743,U0774,Uber,Entertainment,12437.41,SUCCESS,QuickPay,2023-03-16 22:55:35,2023-03-16,Chennai,PENDING
TXN00027772,U0164,PhonePe,Travel,3102.09,SUCCESS,QuickPay,2023-03-28 17:39:47,2023-03-28,Bangalore,PENDING
TXN00027781,U0340,Swiggy,Transport,41890.71,SUCCESS,SafePay,2023-03-26 23:26:55,2023-03-26,Ranchi,PENDING
TXN00027795,U0351,Spotify,Transfer,48084.97,PENDING,QuickPay,2023-03-13 17:29:04,2023-03-13,Bangalore,VERIFIED
TXN00027810,U0395,Zomato,Transport,26319.31,PENDING,FastCash,2023-03-22 02:49:59,2023-03-22,Bangalore,PENDING
TXN00027822,U0207,Uber,Shopping,23447.14,SUCCESS,PayWallet,2023-03-23 11:28:18,2023-03-23,Ranchi,PENDING
TXN00027824,U0274,Uber,Transfer,26168.24,SUCCESS,SafePay,2023-03-02 17:10:46,2023-03-02,Mumbai,REJECTED
TXN00027828,U0278,Ola,Travel,10374.32,SUCCESS,EasyWallet,2023-03-04 13:50:37,2023-03-04,Ranchi,REJECTED
TXN00027839,U0363,BookMyShow,Entertainment,15307.26,SUCCESS,QuickPay,2023-03-30 03:36:19,2023-03-30,Delhi,REJECTED
TXN00027886,U0369,Swiggy,Shopping,18004.87,SUCCESS,SafePay,2023-03-22 22:29:47,2023-03-22,Ranchi,PENDING
TXN00027902,U0774,Amazon,Transfer,5934.71,PENDING,PayWallet,2023-03-15 07:17:54,2023-03-15,Chennai,PENDING
TXN00027912,U0083,PhonePe,Shopping,12442.67,SUCCESS,FastCash,2023-03-02 00:24:12,2023-03-02,Bangalore,VERIFIED
TXN00027937,U0254,IRCTC,Travel,41951.14,PENDING,PayWallet,2023-03-31 00:51:06,2023-03-31,Delhi,PENDING
TXN00027957,U0782,MakeMyTrip,Utilities,24748.96,SUCCESS,PayWallet,2023-03-04 03:24:43,2023-03-04,Chennai,REJECTED
TXN00027969,U0485,Zomato,Grocery,13234.32,SUCCESS,EasyWallet,2023-03-01 16:46:59,2023-03-01,Ahmedabad,VERIFIED
TXN00028001,U0897,IRCTC,Shopping,5388.74,FAILED,FastCash,2023-03-20 19:33:04,2023-03-20,Kolkata,VERIFIED
TXN00028007,U0347,Flipkart,Shopping,36522.04,SUCCESS,PayWallet,2023-03-13 02:59:55,2023-03-13,Chennai,REJECTED
TXN00028016,U0348,Zomato,Shopping,9495.29,PENDING,PayWallet,2023-03-01 19:03:31,2023-03-01,Mumbai,REJECTED
TXN00028037,U0392,BookMyShow,Shopping,1158.57,PENDING,QuickPay,2023-03-16 09:45:01,2023-03-16,Ranchi,VERIFIED
TXN00028038,U0956,Swiggy,Transport,10998.93,PENDING,PayWallet,2023-03-19 23:33:00,2023-03-19,Bangalore,PENDING
TXN00028080,U0640,GooglePay,Grocery,19168.75,SUCCESS,PayWallet,2023-03-24 13:36:21,2023-03-24,Bangalore,PENDING
TXN00028088,U0364,Netflix,Food,37318.57,SUCCESS,QuickPay,2023-03-31 06:32:35,2023-03-31,Ahmedabad,PENDING
TXN00028096,U0372,Swiggy,Transfer,18829.99,SUCCESS,PayWallet,2023-03-20 08:46:13,2023-03-20,Pune,PENDING
TXN00028102,U0953,Ola,Utilities,39935.88,SUCCESS,SafePay,2023-03-09 20:56:26,2023-03-09,Delhi,VERIFIED
TXN00028105,U0303,Flipkart,Grocery,1551.63,SUCCESS,QuickPay,2023-03-24 01:27:36,2023-03-24,Ranchi,VERIFIED
TXN00028149,U0642,GooglePay,Shopping,18038.35,SUCCESS,EasyWallet,2023-03-18 01:54:03,2023-03-18,Kolkata,REJECTED
TXN00028151,U0274,Spotify,Transport,35202.83,PENDING,EasyWallet,2023-03-16 10:35:40,2023-03-16,Mumbai,REJECTED
TXN00028159,U0420,BookMyShow,Utilities,4135.87,SUCCESS,SafePay,2023-03-06 01:52:45,2023-03-06,Jaipur,PENDING
TXN00028169,U0039,Amazon,Travel,5548.89,PENDING,PayWallet,2023-03-21 23:29:15,2023-03-21,Chennai,PENDING
TXN00028170,U0615,IRCTC,Transfer,11654.28,FAILED,EasyWallet,2023-03-17 18:41:04,2023-03-17,Ahmedabad,VERIFIED
TXN00028189,U0339,Netflix,Grocery,38174.36,SUCCESS,EasyWallet,2023-03-23 11:58:10,2023-03-23,Pune,PENDING
TXN00028216,U0813,Ola,Entertainment,39251.92,SUCCESS,QuickPay,2023-03-04 11:51:31,2023-03-04,Delhi,PENDING
TXN00028230,U0689,Zomato,Transfer,26677.18,REFUNDED,EasyWallet,2023-03-11 05:53:39,2023-03-11,Bangalore,PENDING
TXN00028270,U0985,GooglePay,Travel,49392.45,SUCCESS,EasyWallet,2023-03-27 09:41:40,2023-03-27,Bangalore,VERIFIED
TXN00028275,U0004,MakeMyTrip,Grocery,6475.32,SUCCESS,QuickPay,2023-03-09 21:18:13,2023-03-09,Ahmedabad,REJECTED
TXN00028302,U0072,Spotify,Transport,20846.61,SUCCESS,FastCash,2023-03-18 00:08:50,2023-03-18,Jaipur,VERIFIED
TXN00028303,U0045,Flipkart,Food,43866.64,FAILED,FastCash,2023-03-05 23:36:48,2023-03-05,Bangalore,VERIFIED
TXN00028308,U0146,MakeMyTrip,Transfer,25714.6,FAILED,PayWallet,2023-03-25 18:03:02,2023-03-25,Pune,VERIFIED
TXN00028313,U0674,BigBasket,Travel,31489.77,SUCCESS,PayWallet,2023-03-30 22:44:51,2023-03-30,Delhi,PENDING
TXN00028332,U0630,PhonePe,Grocery,34509.06,SUCCESS,QuickPay,2023-03-07 19:13:57,2023-03-07,Ahmedabad,PENDING
TXN00028336,U0254,Netflix,Transport,16179.2,PENDING,FastCash,2023-03-24 11:06:04,2023-03-24,Delhi,PENDING
TXN00028338,U0317,MakeMyTrip,Shopping,42239.14,SUCCESS,PayWallet,2023-03-25 11:24:21,2023-03-25,Hyderabad,REJECTED
TXN00028341,U0384,MakeMyTrip,Travel,13000.43,SUCCESS,FastCash,2023-03-06 15:29:39,2023-03-06,Pune,REJECTED
TXN00028342,U0353,Amazon,Transport,11207.67,FAILED,SafePay,2023-03-09 04:57:57,2023-03-09,Pune,REJECTED
TXN00028365,U0245,PhonePe,Food,23337.63,SUCCESS,QuickPay,2023-03-27 01:43:20,2023-03-27,Ahmedabad,REJECTED
TXN00028370,U0639,Paytm,Transport,35377.43,SUCCESS,QuickPay,2023-03-05 19:19:38,2023-03-05,Chennai,REJECTED
TXN00028421,U0368,Netflix,Travel,32693.96,SUCCESS,EasyWallet,2023-03-12 16:17:04,2023-03-12,Bangalore,VERIFIED
TXN00028430,U0805,BookMyShow,Entertainment,10251.46,FAILED,PayWallet,2023-03-16 08:46:23,2023-03-16,Chennai,VERIFIED
TXN00028434,U0075,PhonePe,Food,41841.95,SUCCESS,EasyWallet,2023-03-30 04:44:15,2023-03-30,Ahmedabad,VERIFIED
TXN00028438,U0072,Uber,Food,35372.47,PENDING,FastCash,2023-03-27 03:00:19,2023-03-27,Jaipur,VERIFIED
TXN00028453,U0205,Paytm,Utilities,45084.11,PENDING,QuickPay,2023-03-12 21:13:06,2023-03-12,Ranchi,REJECTED
TXN00028469,U0937,PhonePe,Grocery,101.93,SUCCESS,EasyWallet,2023-03-19 21:43:08,2023-03-19,Mumbai,VERIFIED
TXN00028499,U0943,Spotify,Transport,39823.29,SUCCESS,PayWallet,2023-03-09 21:08:41,2023-03-09,Mumbai,VERIFIED
TXN00028503,U0313,BookMyShow,Transfer,29994.7,SUCCESS,PayWallet,2023-03-29 19:56:44,2023-03-29,Chennai,VERIFIED
TXN00028506,U0217,Uber,Travel,11566.08,SUCCESS,QuickPay,2023-03-26 16:40:32,2023-03-26,Hyderabad,REJECTED
TXN00028531,U0196,BigBasket,Utilities,10383.35,SUCCESS,EasyWallet,2023-03-12 13:10:35,2023-03-12,Kolkata,VERIFIED
TXN00028549,U0845,IRCTC,Utilities,29515.62,SUCCESS,SafePay,2023-03-29 07:58:47,2023-03-29,Chennai,PENDING
TXN00028588,U0155,Flipkart,Transport,8344.9,SUCCESS,EasyWallet,2023-03-01 11:13:04,2023-03-01,Kolkata,VERIFIED
TXN00028594,U0801,BigBasket,Grocery,12438.44,SUCCESS,FastCash,2023-03-13 17:21:10,2023-03-13,Kolkata,PENDING
TXN00028596,U0265,PhonePe,Travel,42044.63,SUCCESS,EasyWallet,2023-03-06 02:19:49,2023-03-06,Bangalore,REJECTED
TXN00028601,U0044,Uber,Travel,1904.18,FAILED,FastCash,2023-03-14 16:17:46,2023-03-14,Kolkata,PENDING
TXN00028616,U0576,PhonePe,Utilities,42691.74,SUCCESS,FastCash,2023-03-10 06:32:13,2023-03-10,Pune,VERIFIED
TXN00028622,U0655,Swiggy,Shopping,10534.84,SUCCESS,EasyWallet,2023-03-12 01:24:22,2023-03-12,Ranchi,PENDING
TXN00028642,U0752,Paytm,Travel,41179.25,SUCCESS,SafePay,2023-03-29 21:05:27,2023-03-29,Ahmedabad,REJECTED
TXN00028650,U0042,BookMyShow,Food,35390.04,FAILED,SafePay,2023-03-11 13:26:51,2023-03-11,Delhi,REJECTED
TXN00028677,U0814,GooglePay,Transport,9665.19,SUCCESS,QuickPay,2023-03-29 19:35:33,2023-03-29,Hyderabad,VERIFIED
TXN00028681,U0570,PhonePe,Food,25625.75,SUCCESS,PayWallet,2023-03-08 21:51:08,2023-03-08,Delhi,REJECTED
TXN00028690,U0819,GooglePay,Travel,44207.9,FAILED,EasyWallet,2023-03-20 10:52:59,2023-03-20,Hyderabad,REJECTED
TXN00028696,U0779,PhonePe,Food,49765.76,SUCCESS,EasyWallet,2023-03-14 06:15:59,2023-03-14,Pune,REJECTED
TXN00028711,U0094,Spotify,Food,24236.4,SUCCESS,FastCash,2023-03-19 03:05:11,2023-03-19,Kolkata,PENDING
TXN00028715,U0884,Uber,Travel,109.09,SUCCESS,QuickPay,2023-03-28 12:27:38,2023-03-28,Ranchi,VERIFIED
TXN00028727,U0961,Paytm,Travel,3033.18,SUCCESS,FastCash,2023-03-21 18:14:44,2023-03-21,Bangalore,PENDING
